geneIDs	feature	id	fc	pval	qval	t_name	gene_name
MSTRG.95	transcript	562	2.53748746389374	0.276620460517329	0.927161411279806	MSTRG.95.3	MSTRG.95
MSTRG.95	transcript	564	0.637934966041918	0.762162614632227	0.979381269206899	CHS.130252.6	IGKV3-15
MSTRG.95	transcript	565	8.96784002811344	0.158142911661068	0.829455962083565	CHS.130252.2	IGKV3-15
MSTRG.95	transcript	566	3.42504355721172	0.0806250482361339	0.758677110973861	MSTRG.95.5	MSTRG.95
MSTRG.95	transcript	567	8.4734679655829	0.300968024142136	0.937368441383619	CHS.130252.5	IGKV3-15
MSTRG.96	transcript	568	1.39051951766632	0.588486358871713	0.97320033920444	CHS.130253.6	IGKV1-16
MSTRG.96	transcript	569	2.58877131296879	0.223738128793758	0.888497875986982	CHS.130253.2	IGKV1-16
MSTRG.98	transcript	572	1.06750473148343	0.930350274870367	0.999083379576179	CHS.130254.6	IGKV1-17
MSTRG.98	transcript	573	3.31180088511693	0.282723761095016	0.93091579540213	CHS.130254.2	IGKV1-17
MSTRG.98	transcript	574	0.635000207775535	0.528395333160151	0.972351778004099	CHS.130254.3	IGKV1-17
MSTRG.95	transcript	579	2.1235759378675	0.677360650928697	0.974004723281237	CHS.130257.4	IGKV3-20
MSTRG.95	transcript	580	4.57864643801205	0.357427677341286	0.95790138905196	CHS.130257.1	IGKV3-20
MSTRG.95	transcript	581	12.9698697343555	0.197157704836159	0.869957426050831	CHS.130257.5	IGKV3-20
MSTRG.101	transcript	583	1.23782972642842	0.571037098703517	0.972351778004099	CHS.130258.2	IGKV6-21
MSTRG.102	transcript	597	1.21288532105598	0.791745579266941	0.980122936610123	CHS.130261.4	IGKV2-24
MSTRG.102	transcript	598	5.31486234295549	0.100498772698603	0.778379101894712	CHS.130261.1	IGKV2-24
MSTRG.102	transcript	599	3.37768439741383	0.298402291861349	0.935978025238639	CHS.130261.5	IGKV2-24
CHS.130263	transcript	609	0.93604776202321	0.882961136166791	0.992460849781429	CHS.130263.1	IGKV2-26
MSTRG.103	transcript	614	2.84201239326617	0.24971642407183	0.912735362431812	CHS.130264.1	IGKV1-27
MSTRG.103	transcript	615	1.87057371157904	0.603760577636678	0.97320033920444	CHS.130264.3	IGKV1-27
MSTRG.104	transcript	617	6.15110664591242	0.130406099667455	0.805492440447117	CHS.130265.1	IGKV2-28
MSTRG.104	transcript	618	0.865222378594385	0.722107034449168	0.974061538900922	CHS.130265.5	IGKV2-28
MSTRG.105	transcript	620	1.30019071928346	0.559837787327688	0.972351778004099	CHS.130266.2	IGKV2-29
MSTRG.106	transcript	622	4.04941631429107	0.0638841979295632	0.756793392791829	CHS.130267.4	IGKV2-30
MSTRG.106	transcript	623	4.78476400011612	0.217146363593315	0.885600890834948	CHS.130267.1	IGKV2-30
MSTRG.106	transcript	624	4.08755545753345	0.0329267565933977	0.747658782231523	CHS.130267.5	IGKV2-30
MSTRG.107	transcript	632	1.11076133506056	0.850779355186155	0.98897980979512	CHS.130269.2	IGKV1-32
MSTRG.107	transcript	633	2.34241480801928	0.151818870638514	0.826068277539483	CHS.130269.5	IGKV1-32
MSTRG.108	transcript	634	0.755716597734522	0.655336147357518	0.97320033920444	CHS.130270.3	IGKV1-33
MSTRG.108	transcript	635	4.21037338366459	0.291826347642745	0.935214630290536	CHS.130270.1	IGKV1-33
MSTRG.109	transcript	645	0.982527647641263	0.979294443409132	0.999083379576179	CHS.130274.3	IGKV1-37
MSTRG.109	transcript	646	0.832479240543372	0.641416530609208	0.97320033920444	CHS.130274.1	IGKV1-37
MSTRG.109	transcript	648	1.07983820118094	0.931640204795488	0.999083379576179	CHS.130274.2	IGKV1-37
MSTRG.109	transcript	650	0.997759658169593	0.998411363556702	0.999811875212975	CHS.130276.3	IGKV1-39
MSTRG.109	transcript	651	4.46116904372499	0.261396520212597	0.92030818322797	CHS.130276.1	IGKV1-39
MSTRG.109	transcript	652	0.566939064453842	0.738364767070483	0.976621541138412	CHS.130276.2	IGKV1-39
MSTRG.111	transcript	653	3.44520878861492	0.122495424187801	0.79692717564288	CHS.130277.3	IGKV2-40
MSTRG.111	transcript	655	2.44494926000006	0.206928153655422	0.88023590590088	CHS.130277.2	IGKV2-40
MSTRG.114	transcript	664	0.772087774787824	0.487419363995656	0.972351778004099	CHS.59498.3	SLC25A26
MSTRG.116	transcript	665	1.70072802592723	0.296758216629755	0.935501792880546	CHS.59500.1	LRIG1
MSTRG.117	transcript	671	1.10688213966156	0.811779191705684	0.982932833572774	CHS.130368	SYNGR2P1
MSTRG.118	transcript	745	1.48964518582842	0.361982592733692	0.958811625311139	CHS.59558.1	IBTK
MSTRG.118	transcript	746	1.34384111408252	0.55710316248452	0.972351778004099	CHS.59558.2	IBTK
MSTRG.119	transcript	752	0.789683075902247	0.370716024901902	0.961983894200264	CHS.130321	RPS26P3
MSTRG.120	transcript	754	1.62369158815149	0.080600459698283	0.758677110973861	CHS.59583.1	ATAD1
MSTRG.122	transcript	759	1.42927498080896	0.160734779355273	0.833807890883137	CHS.59586.1	PTEN
MSTRG.128	transcript	795	0.717577899475807	0.412163507443176	0.972351778004099	MSTRG.128.1	LOC101929932
MSTRG.128	transcript	796	1.08367687974774	0.79274106377896	0.980122936610123	CHS.130376	LOC101929932
MSTRG.136	transcript	827	0.660962399404368	0.280893162911126	0.929964539053062	CHS.59437.1	TCEA3
MSTRG.137	transcript	829	0.593023424537645	0.0513859060060547	0.747658782231523	CHS.59438.2	ASAP3
MSTRG.138	transcript	834	1.35163689145722	0.451100131197314	0.972351778004099	CHS.59442.1	ID3
MSTRG.139	transcript	837	1.06940435137848	0.882549797363363	0.992429406718618	CHS.59456.3	TBCE
MSTRG.139	transcript	839	0.561522634007424	0.193737381942005	0.865951576450933	MSTRG.139.5	TBCE
MSTRG.143	transcript	852	0.707877511123531	0.538750477606674	0.972351778004099	CHS.59775.1	EIF3K
MSTRG.143	transcript	853	0.507641697724517	0.104185244748937	0.782319966343541	CHS.59775.2	EIF3K
MSTRG.143	transcript	854	0.506303526993957	0.340521884612805	0.953137279362985	CHS.59775.3	EIF3K
MSTRG.144	transcript	855	0.916895613025127	0.690082314519555	0.974061538900922	CHS.59776.1	ACTN4
MSTRG.146	transcript	858	1.1896267301536	0.679245581188307	0.974061538900922	MSTRG.146.1	CAPN12
MSTRG.146	transcript	859	0.672045004075473	0.467747686038403	0.972351778004099	MSTRG.146.2	CAPN12
MSTRG.146	transcript	861	1.01033259535683	0.981114693017133	0.999083379576179	CHS.59778.1	CAPN12
MSTRG.147	transcript	863	0.613156529682441	0.564049623206075	0.972351778004099	CHS.59779.1	LGALS7
MSTRG.148	transcript	864	0.612513511156793	0.564032579619848	0.972351778004099	CHS.59780.1	LGALS7B
MSTRG.149	transcript	865	0.845178115451804	0.761998885850008	0.979381269206899	CHS.59781.1	LGALS4
MSTRG.150	transcript	866	1.43509151497576	0.651843938853381	0.97320033920444	CHS.59782.1	ECH1
MSTRG.151	transcript	867	2.32363690531576	0.0631851612320655	0.754980346617817	CHS.59783.2	HNRNPL
MSTRG.151	transcript	868	1.13541435816778	0.698110800727112	0.974061538900922	MSTRG.151.2	HNRNPL
MSTRG.151	transcript	869	0.395653037069809	0.0913061937461984	0.768490782153055	MSTRG.151.3	HNRNPL
MSTRG.151	transcript	870	0.585540322494813	0.0540913710668979	0.749322023790877	MSTRG.151.4	HNRNPL
MSTRG.151	transcript	872	1.54578478288495	0.414268352517812	0.972351778004099	CHS.59783.1	HNRNPL
MSTRG.151	transcript	873	0.615981206614898	0.27045358623802	0.922693101314042	MSTRG.151.1	HNRNPL
MSTRG.153	transcript	876	0.615903560915041	0.22226253639829	0.888131619629336	CHS.59785.4	SIRT2
MSTRG.153	transcript	877	0.65183208214058	0.23902082355792	0.901915010373033	CHS.59785.3	SIRT2
MSTRG.153	transcript	879	0.991926215484171	0.98547556662787	0.999083379576179	CHS.59785.2	SIRT2
MSTRG.154	transcript	881	0.885594931697317	0.679358008407367	0.974061538900922	CHS.59786.2	NFKBIB
MSTRG.154	transcript	883	0.684135643220964	0.259809780008959	0.918703588569691	MSTRG.154.2	NFKBIB
MSTRG.156	transcript	885	1.19675301845712	0.642239907480735	0.97320033920444	CHS.59788.1	SARS2
MSTRG.157	transcript	887	0.545596491822189	0.0352184044204906	0.747658782231523	CHS.59789.1	MRPS12
MSTRG.157	transcript	888	0.579890049973094	0.190433262750732	0.863030068225697	CHS.59789.2	MRPS12
MSTRG.157	transcript	889	0.516224369093394	0.0321088214123095	0.747658782231523	CHS.59789.3	MRPS12
MSTRG.158	transcript	891	1.2249481470189	0.597472909496625	0.97320033920444	CHS.59790.1	FBXO17
MSTRG.160	transcript	903	1.24055202623338	0.773447446842881	0.980122936610123	CHS.59936.2	CYP2D6
MSTRG.162	transcript	906	0.745780243814818	0.433223956610915	0.972351778004099	MSTRG.162.1	LOC107987479
MSTRG.162	transcript	907	1.16659968840957	0.824717473137511	0.984482837384494	CHS.59939.1	LOC107987479
MSTRG.164	transcript	911	1.53136065354458	0.604116650358083	0.97320033920444	CHS.59942.1	LOC107987478
MSTRG.165	transcript	912	0.945314488820471	0.893002311556159	0.994164095436005	MSTRG.165.1	MSTRG.165
MSTRG.166	transcript	923	0.84061159939263	0.725082692785965	0.974114724762199	CHS.59955.1	CYP2D6
MSTRG.166	transcript	924	1.69391430788594	0.505052465452716	0.972351778004099	CHS.59955.2	CYP2D6
MSTRG.166	transcript	925	0.963650219327752	0.931501525770768	0.999083379576179	MSTRG.166.1	MSTRG.166
MSTRG.166	transcript	935	1.59567900814593	0.428604744949837	0.972351778004099	CHS.130391	CYP2D7BP
MSTRG.169	transcript	958	1.17006913621997	0.687731839292166	0.974061538900922	CHS.59959.1	SHANK3
MSTRG.175	transcript	987	1.3315422251935	0.431383372913043	0.972351778004099	CHS.59469.4	NDUFS1
MSTRG.176	transcript	988	0.902370141722601	0.709646995871049	0.974061538900922	CHS.59470.1	EEF1B2
MSTRG.176	transcript	989	0.890004834338428	0.470661326828892	0.972351778004099	CHS.59470.2	EEF1B2
MSTRG.176	transcript	990	0.751415981326977	0.201733673423307	0.874516803954173	CHS.59470.3	EEF1B2
MSTRG.181	transcript	1053	0.69736740373527	0.19891957514068	0.872581786971452	CHS.59544.1	RUFY1
MSTRG.184	transcript	1058	0.856743746055816	0.636052214271673	0.97320033920444	CHS.59546.2	HNRNPH1
MSTRG.184	transcript	1059	0.823323976382872	0.704258867886712	0.974061538900922	MSTRG.184.1	HNRNPH1
MSTRG.184	transcript	1060	1.88774733011402	0.338098571679499	0.951345462759538	CHS.59546.1	HNRNPH1
MSTRG.185	transcript	1069	0.708690736975432	0.13681273753908	0.812545561572518	CHS.59550.1	CANX
MSTRG.185	transcript	1070	1.37783946336264	0.255867096980811	0.9168970019277	CHS.59550.2	CANX
MSTRG.188	transcript	1074	0.939958082519636	0.926044793889774	0.998748841209643	CHS.59553.2	MGAT4B
MSTRG.188	transcript	1075	1.00460354953988	0.982681342070183	0.999083379576179	CHS.59553.1	MGAT4B
MSTRG.190	transcript	1077	0.764143356665895	0.641562832188843	0.97320033920444	CHS.59554.1	SQSTM1
MSTRG.190	transcript	1078	0.576090023144083	0.292834302954984	0.935255611481417	CHS.59554.2	SQSTM1
MSTRG.190	transcript	1079	0.481453598956035	0.133765004663217	0.808472181891509	CHS.59554.3	SQSTM1
MSTRG.194	transcript	1084	0.845937798190804	0.491554640086659	0.972351778004099	CHS.59557.1	TBC1D9B
MSTRG.196	transcript	1091	0.685904352939041	0.109370325292333	0.78469409270282	CHS.59757.1	TMEM256
MSTRG.202	transcript	1104	1.48382018824202	0.258269271087869	0.917437796308962	CHS.59766.1	POLR2A
MSTRG.204	transcript	1353	0.897215354825311	0.746868466138356	0.978010564295463	CHS.2.2	WASH7P
MSTRG.204	transcript	1355	0.42825232667643	0.0596086061332339	0.754980346617817	CHS.2.4	WASH7P
MSTRG.211	transcript	1410	0.6168074607833	0.0205873121514992	0.745338551064677	CHS.10.1	LOC102723897
MSTRG.214	transcript	1444	1.21638097148979	0.69033966050975	0.974061538900922	CHS.19.12	LOC101928626
MSTRG.214	transcript	1445	2.03963214397452	0.180516625671538	0.853602814707225	CHS.19.13	LOC101928626
MSTRG.214	transcript	1446	1.78228585291302	0.203372419608605	0.876570807280332	CHS.19.14	LOC101928626
MSTRG.214	transcript	1447	1.75555681687723	0.226794305435379	0.892418373231622	CHS.19.15	LOC101928626
MSTRG.214	transcript	1448	1.48473060669136	0.380595654651149	0.965994995237849	CHS.19.16	LOC101928626
MSTRG.214	transcript	1449	1.96288921866404	0.366590854578401	0.961195921939839	CHS.19.17	LOC101928626
MSTRG.214	transcript	1450	1.01048256402617	0.985229446314562	0.999083379576179	CHS.19.18	LOC101928626
MSTRG.214	transcript	1451	0.889484092357717	0.8980846339873	0.99449702012265	CHS.19.19	LOC101928626
MSTRG.214	transcript	1452	3.37935022036798	0.450472905124525	0.972351778004099	MSTRG.214.10	LOC101928626
MSTRG.214	transcript	1453	16.3443245633609	0.0806250482361339	0.758677110973861	MSTRG.214.9	LOC101928626
MSTRG.214	transcript	1454	1.89615853454263	0.18205857533822	0.854856621082261	CHS.19.20	LOC101928626
MSTRG.214	transcript	1455	1.09502511900552	0.782805423458621	0.980122936610123	CHS.19.21	LOC101928626
MSTRG.219	transcript	1549	1.37390282560884	0.406328028504884	0.972351778004099	CHS.40.2	NOC2L
MSTRG.219	transcript	1553	0.651223471909062	0.240230724935417	0.90267416701279	CHS.40.3	NOC2L
MSTRG.219	transcript	1555	1.11015877843967	0.834376017248318	0.987002923841314	CHS.40.5	NOC2L
MSTRG.219	transcript	1556	0.610642031761285	0.155272556236142	0.826753411986309	MSTRG.219.4	NOC2L
MSTRG.223	transcript	1618	10.2759492370505	0.152792962630803	0.826068277539483	CHS.46.3	ISG15
MSTRG.223	transcript	1620	3.83923630318903	0.00609311236778454	0.628179666521659	CHS.46.5	ISG15
MSTRG.223	transcript	1623	0.610429836435307	0.291142292010883	0.935214630290536	CHS.46.9	ISG15
MSTRG.223	transcript	1626	0.745414380379555	0.865778398225473	0.990651465988683	CHS.46.11	ISG15
MSTRG.223	transcript	1627	2.47349821455362	0.427763641439307	0.972351778004099	CHS.46.12	ISG15
MSTRG.223	transcript	1628	9.34468061697326	0.0395841067085163	0.747658782231523	CHS.46.13	ISG15
MSTRG.223	transcript	1629	6.33093871404774	0.109772199531409	0.785575949917806	CHS.46.14	ISG15
MSTRG.223	transcript	1630	6.49982563906681	0.0594603394656523	0.754980346617817	CHS.46.15	ISG15
MSTRG.223	transcript	1631	0.921080466758422	0.962022166441665	0.999083379576179	MSTRG.223.13	ISG15
MSTRG.225	transcript	1634	1.13471368312376	0.770608742082694	0.980122936610123	CHS.48.2	AGRN
MSTRG.225	transcript	1636	1.28412585765219	0.5533057818729	0.972351778004099	CHS.48.4	AGRN
MSTRG.225	transcript	1638	1.18658798785381	0.717019037276744	0.974061538900922	CHS.48.6	AGRN
MSTRG.225	transcript	1640	1.48210662462888	0.317859477631082	0.942266463151798	CHS.48.8	AGRN
MSTRG.225	transcript	1641	1.23510784794344	0.668118778654924	0.97320033920444	CHS.48.9	AGRN
MSTRG.225	transcript	1649	1.05316470087328	0.907066381553022	0.995494505540856	MSTRG.225.17	AGRN
MSTRG.228	transcript	1765	1.26158466105873	0.69508378293429	0.974061538900922	CHS.68.1	SDF4
MSTRG.228	transcript	1767	0.879325138469521	0.753043104511031	0.978560256725883	CHS.68.5	SDF4
MSTRG.228	transcript	1768	1.96759601570956	0.176789691776384	0.847931187971732	CHS.68.6	SDF4
MSTRG.228	transcript	1769	1.71026954885154	0.399059715434553	0.971856909362751	CHS.68.7	SDF4
MSTRG.228	transcript	1770	0.755003449010639	0.545632780799395	0.972351778004099	CHS.68.8	SDF4
MSTRG.228	transcript	1771	0.95155647031192	0.934553743504211	0.999083379576179	CHS.68.9	SDF4
MSTRG.228	transcript	1774	0.327897818751078	0.0517520315571396	0.747658782231523	CHS.68.12	SDF4
MSTRG.228	transcript	1775	1.45326796525074	0.558007263068221	0.972351778004099	CHS.68.13	SDF4
MSTRG.228	transcript	1777	1.1170527695405	0.829710307756859	0.985803623966453	CHS.68.15	SDF4
MSTRG.228	transcript	1778	2.74626897751006	0.152792962630803	0.826068277539483	MSTRG.228.21	SDF4
MSTRG.228	transcript	1779	0.642749087675747	0.426016891326369	0.972351778004099	CHS.68.16	SDF4
MSTRG.228	transcript	1781	1.02886358351903	0.902640050055388	0.994855755316451	CHS.68.18	SDF4
MSTRG.229	transcript	1782	0.755766293248843	0.425396273538818	0.972351778004099	CHS.69.1	B3GALT6
MSTRG.230	transcript	1811	0.472186355891352	0.0830994741595713	0.759675719616552	CHS.73.21	UBE2J2
MSTRG.230	transcript	1814	1.04045826916204	0.945586565314179	0.999083379576179	CHS.73.24	UBE2J2
MSTRG.232	transcript	1871	0.967828696502105	0.929624919017124	0.999083379576179	CHS.76.19	ACAP3
MSTRG.235	transcript	1897	1.17664299349472	0.711893760546562	0.974061538900922	CHS.78.11	CPSF3L
MSTRG.235	transcript	1903	0.57422792892005	0.178430662813364	0.850128810625232	MSTRG.235.16	CPSF3L
MSTRG.235	transcript	1904	0.718771199237667	0.285091713509337	0.932065807649449	CHS.78.16	CPSF3L
MSTRG.235	transcript	1915	1.10006975289244	0.802130551297925	0.981511019828621	CHS.78.28	CPSF3L
MSTRG.238	transcript	1938	0.919936675154172	0.882107973301837	0.992399614121437	CHS.81.2	DVL1
MSTRG.238	transcript	1939	0.868693209268718	0.795427412678847	0.980122936610123	CHS.81.3	DVL1
MSTRG.238	transcript	1941	0.767830808539367	0.679238245409778	0.974061538900922	CHS.81.6	DVL1
MSTRG.238	transcript	1942	0.810305756537725	0.738414442928558	0.976621541138412	CHS.81.7	DVL1
MSTRG.238	transcript	1944	0.962074418548661	0.937416016754803	0.999083379576179	CHS.81.9	DVL1
MSTRG.238	transcript	1945	1.89234435334062	0.249747872590325	0.912735362431812	CHS.81.10	DVL1
MSTRG.238	transcript	1946	1.92339763472648	0.271925763173523	0.923058588873145	CHS.81.11	DVL1
MSTRG.238	transcript	1947	1.01862180108439	0.966618962921543	0.999083379576179	CHS.81.12	DVL1
MSTRG.238	transcript	1948	1.00862391375734	0.984781550834142	0.999083379576179	CHS.81.13	DVL1
MSTRG.240	transcript	1956	1.0425703551489	0.904937379051409	0.995151396441438	CHS.83.2	MXRA8
MSTRG.240	transcript	1975	0.990937269059723	0.983624298224602	0.999083379576179	CHS.83.21	MXRA8
MSTRG.241	transcript	1979	1.50730016033403	0.337850816439884	0.951057169031682	CHS.86.1	AURKAIP1
MSTRG.241	transcript	1980	1.51941014711309	0.103784142047719	0.781692360099797	CHS.86.2	AURKAIP1
MSTRG.241	transcript	1982	0.715146566408339	0.570096424936915	0.972351778004099	CHS.86.4	AURKAIP1
MSTRG.241	transcript	1983	0.932252262239986	0.782055964188742	0.980122936610123	CHS.86.5	AURKAIP1
MSTRG.241	transcript	1984	1.04824197730434	0.891688909937536	0.993993519202831	CHS.86.7	AURKAIP1
MSTRG.242	transcript	2016	0.675249388096319	0.452157821002508	0.972351778004099	CHS.89.32	CCNL2
MSTRG.243	transcript	2030	0.57282019281011	0.194331797147644	0.866643558531188	MSTRG.243.2	MSTRG.243
MSTRG.244	transcript	2035	0.306129962435064	0.0186691354550631	0.740008280082809	CHS.91.1	MRPL20
MSTRG.244	transcript	2036	1.13268903682122	0.76724049109336	0.980122711861518	CHS.91.2	MRPL20
MSTRG.244	transcript	2037	1.689736525139	0.568906902351273	0.972351778004099	CHS.91.3	MRPL20
MSTRG.244	transcript	2038	0.228924078677377	0.0517520315571396	0.747658782231523	MSTRG.244.3	MRPL20
MSTRG.244	transcript	2039	0.672736776292651	0.536067171306851	0.972351778004099	CHS.91.4	MRPL20
MSTRG.244	transcript	2041	0.886954547991958	0.827681389586806	0.985520167674251	CHS.91.6	MRPL20
MSTRG.244	transcript	2042	0.831290605424114	0.738612121222591	0.976621541138412	CHS.91.7	MRPL20
MSTRG.244	transcript	2043	1.00698278591758	0.988628435589816	0.999083379576179	CHS.91.8	MRPL20
MSTRG.244	transcript	2044	0.322419401028411	0.00224969041865841	0.509885733153075	CHS.91.9	MRPL20
MSTRG.244	transcript	2046	1.30548372015106	0.412967147445063	0.972351778004099	CHS.91.12	MRPL20
MSTRG.246	transcript	2058	0.492835444666403	0.102739008321791	0.781281057583977	CHS.95.11	ANKRD65
MSTRG.248	transcript	2069	0.574966320448175	0.219788673374094	0.887965820714045	CHS.98.1	VWA1
MSTRG.248	transcript	2076	0.761276855672328	0.574049404313175	0.972351778004099	CHS.98.2	VWA1
MSTRG.248	transcript	2077	0.979849169090705	0.962841373571397	0.999083379576179	CHS.98.3	VWA1
